,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
32,1246838808701632512,['बज म नट'],['https://twitter.com/i/web/status/1246838808701632512'],"@DeepikaChikhlia #9बजे9मिनट  ...अंधकार से प्रकाश की ओर... with my family I join the Nation in this movement of illuminating Diyas to express solidarity with people across the globe. 
#9PM9minute 
Gurudev @SrBachchan Sir 
PM @narendramodi ji 
#COVID19  #IndiaVsCorona https://t.co/xNEiN8Jnnn",DeepikaChikhlia बज म नट अ धक र स प रक श क ओर with my family I join the Nation in this movement of illuminating Diyas to express solidarity with people across the globe PMminute Gurudev SrBachchan Sir PM narendramodi ji COVID IndiaVsCorona,2020-04-05 16:35:11,en,0,0,0,0,True,positive,0.76335
33,1247142795078283264,['pmminute'],['https://twitter.com/i/web/status/1247142795078283264'],"#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
https://t.co/5nZHTpNLSJ

via NaMo App https://t.co/6r9JVU9PkR",pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 12:43:07,en,0,0,0,0,True,weakly_negative,0.44865
34,1247204714632155136,['pmminute'],[],"#9pm9minute
Standing in solidarity against COVID-19
via NaMo App https://t.co/J1ccaU7OgT",pmminute Standing in solidarity against COVID via NaMo App,2020-04-06 16:49:10,en,0,0,0,0,True,weakly_positive,0.648
35,1247027040005603329,['pmminute'],['https://twitter.com/i/web/status/1247027040005603329'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-06 05:03:09,en,0,0,0,0,True,negative,0.2213
36,1247440653954379778,['pmminute'],['https://twitter.com/i/web/status/1247440653954379778'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-07 08:26:42,en,0,0,0,0,True,negative,0.2213
37,1247105527663882240,['pmminute'],['https://twitter.com/i/web/status/1247105527663882240'],"@BhatSheen

#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
https://t.co/VMhzfjxLjb

via NaMo App https://t.co/sq82iggtct",BhatSheen pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 10:15:02,en,0,0,0,0,True,weakly_negative,0.44865
38,1246830771534352384,['बज म नट'],['https://twitter.com/i/web/status/1246830771534352384'],#9बजे9मिनट  ...अंधकार से प्रकाश की ओर... We join the Nation in this movement of illuminating Diyas to express solidarity with people across the globe. #COVID19 https://t.co/NmD8AafLKT,बज म नट अ धक र स प रक श क ओर We join the Nation in this movement of illuminating Diyas to express solidarity with people across the globe COVID,2020-04-05 16:03:15,en,0,0,0,0,True,positive,0.76335
39,1247249687763013632,"['pmminutes', 'indiafightscorona']",['https://twitter.com/i/web/status/1247249687763013632'],"#9PM9Minutes: From a Peasant to the President, all joined in their resolve #IndiaFightsCorona, by Lighting up Lamps, and Vow to Fight Coronavirus Together. : 
 https://t.co/USqvsRdHqo

via NaMo App https://t.co/Z9vKLlBuUp",PMMinutes From a Peasant to the President all joined in their resolve IndiaFightsCorona by Lighting up Lamps and Vow to Fight Coronavirus Together via NaMo App,2020-04-06 19:47:52,en,0,1,2,3,True,neutral,0.5
40,1246798400533790720,['pmminute'],['https://twitter.com/i/web/status/1246798400533790720'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-05 13:54:37,en,0,0,0,0,True,negative,0.2213
41,1247042295670558720,['pmminute'],[],"#9pm9minute
Solidarity against COVID-19
via NaMo App https://t.co/zSts5QcSfX",pmminute Solidarity against COVID via NaMo App,2020-04-06 06:03:46,en,0,0,0,0,True,weakly_positive,0.648
42,1247233742973726720,['pmminute'],['https://twitter.com/i/web/status/1247233742973726720'],"#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
https://t.co/JG79MW2N7j

via NaMo App https://t.co/pdAhPQ4BX3",pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 18:44:31,en,0,0,0,0,True,weakly_negative,0.44865
43,1247035525388627975,['pmminute'],['https://twitter.com/i/web/status/1247035525388627975'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-06 05:36:52,en,0,0,0,0,True,negative,0.2213
44,1247060502313754624,['pmminute'],[],"#9pm9minute
United India against COVID-19
via NaMo App https://t.co/wDDVYa5Fwt",pmminute United India against COVID via NaMo App,2020-04-06 07:16:07,en,0,0,0,0,True,positive,0.71075
45,1247111987684732930,['pmminute'],[],"#9pm9minute
United India against COVID-19 
via NaMo App https://t.co/z6BeF6ge3O",pmminute United India against COVID via NaMo App,2020-04-06 10:40:42,en,0,0,0,0,True,positive,0.71075
46,1247587109910634498,['pmminute'],[],"#9pm9minute
United India against COVID-19
via NaMo App https://t.co/avqpXgPbSi",pmminute United India against COVID via NaMo App,2020-04-07 18:08:40,en,0,0,0,0,True,positive,0.71075
47,1247042166179819520,['pmminute'],['https://twitter.com/i/web/status/1247042166179819520'],"#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
https://t.co/ZcxzxiqHeT

via NaMo App https://t.co/SZ0OntKTWr",pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 06:03:15,en,0,0,0,0,True,weakly_negative,0.44865
48,1246889358671491074,['pmminute'],['https://twitter.com/i/web/status/1246889358671491074'],"#9pm9minute
India will turn off lights for nine minutes at 9 pm tonight after PM Modi’s call for unity to fight the darkness of coronavirus pandemic. Everyone is requested to light diyas within the balconies of houses and not venture out.
via NaMo App",pmminute India will turn off lights for nine minutes at pm tonight after PM Modi s call for unity to fight the darkness of coronavirus pandemic Everyone is requested to light diyas within the balconies of houses and not venture out via NaMo App,2020-04-05 19:56:03,en,0,0,0,0,True,negative,0.2213
49,1246860420654088194,"['pmminutes', 'covid']",['https://twitter.com/i/web/status/1246860420654088194'],"#9pm9minutes

BJP Goa State President Shri @ShetSadanand joins the nationwide movement for unity against #Covid19. 

#GoaFightsCOVID19
#IndiaFightsCOVID19 https://t.co/lsGUe2wIkm",pmminutes BJP Goa State President Shri ShetSadanand joins the nationwide movement for unity against Covid GoaFightsCOVID IndiaFightsCOVID,2020-04-05 18:01:04,en,0,0,2,17,True,neutral,0.5
50,1247047211214614528,['pmminute'],['https://twitter.com/i/web/status/1247047211214614528'],"#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
 https://t.co/n007CHdxYT

via NaMo App https://t.co/kUZyZbPE0w",pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 06:23:18,en,0,0,0,0,True,weakly_negative,0.44865
51,1247067935660584960,['pmminute'],[],"#9pm9minute
United India against COVID-19
via NaMo App https://t.co/uWnaAFo8yL",pmminute United India against COVID via NaMo App,2020-04-06 07:45:39,en,0,0,0,0,True,positive,0.71075
52,1247043489797300226,['pmminute'],['https://twitter.com/i/web/status/1247043489797300226'],"#9pm9minute: Sports stars light diyas, candles and shine phone torches to show solidarity in the battle against COVID-19
https://t.co/FXAsH9vEFC

via NaMo App https://t.co/xjqsM6GCmG",pmminute Sports stars light diyas candles and shine phone torches to show solidarity in the battle against COVID via NaMo App,2020-04-06 06:08:31,en,0,0,0,0,True,weakly_negative,0.44865
53,1246840132352618496,"['pmminutes', 'covid']",['https://twitter.com/i/web/status/1246840132352618496'],"#9pm9minutes 

Power Minister Shri Nilesh Cabral joins nationwide movement for unity against #Covid19. 

#GoaFightsCOVID19
#IndiaFightsCOVID19 https://t.co/EwGmMtx2hh",pmminutes Power Minister Shri Nilesh Cabral joins nationwide movement for unity against Covid GoaFightsCOVID IndiaFightsCOVID,2020-04-05 16:40:27,en,0,0,1,1,True,neutral,0.5
