,id_str,hashtags,urls,text,clean_text,created_at,lang,quote_count,reply_count,retweet_count,favorite_count,to_cache,sa_label,sa
48,1247778198927986688,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247778198927986688'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/b8dapCuwub via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 06:47:59,en,0,0,0,0,True,weakly_positive,0.6366
49,1247782892723290114,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247782892723290114'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/ouUgJy411E via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 07:06:38,en,0,0,0,0,True,weakly_positive,0.6366
50,1241237788424654848,"['coronavirus', 'bsnl']",['https://twitter.com/i/web/status/1241237788424654848'],"In the wake of the #coronavirus outbreak, State-run telecom firm Bharat Sanchar Nigam Ltd (#BSNL) on Friday announced free broadband service for its landline customers for a month to support Work From Home allowed by most organisations.
@BSNL_AS @BSNLCorporate https://t.co/Eyu8UfZd2y",In the wake of the coronavirus outbreak Staterun telecom firm Bharat Sanchar Nigam Ltd BSNL on Friday announced free broadband service for its landline customers for a month to support Work From Home allowed by most organisations BSNLAS BSNLCorporate,2020-03-21 05:38:44,en,0,0,0,0,True,strongly_positive,0.8592
51,1247761623852281860,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247761623852281860'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/bEeUaMvyWn via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 05:42:08,en,0,0,0,0,True,weakly_positive,0.6366
52,1247791184845533184,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247791184845533184'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/AQ22K42IuL via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 07:39:35,en,0,0,0,0,True,weakly_positive,0.6366
53,1247764436216995847,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247764436216995847'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/aJC3hPM3Kw via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 05:53:18,en,0,0,1,0,True,weakly_positive,0.6366
54,1247766135589593091,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247766135589593091'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/Gz8E1CIEgW via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 06:00:03,en,0,0,0,0,True,weakly_positive,0.6366
55,1247761820233789440,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247761820233789440'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/MzdHcBlVTY via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 05:42:54,en,0,0,0,0,True,weakly_positive,0.6366
56,1247760104222363648,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl', 'bbnl']",['https://twitter.com/i/web/status/1247760104222363648'],"#IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/7mYczalYKI via @FinancialXpress",IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 05:36:05,en,1,0,3,4,True,weakly_positive,0.6366
57,1247804339600510978,"['iocl', 'bpcl', 'hpcl', 'gail', 'bsnl', 'mtnl']",['https://twitter.com/i/web/status/1247804339600510978'],"@KapilKa49474084 #IOCL #BPCL #HPCL #GAIL are ensuring continuous supply of LPG &amp; fuel. Telecom CPSEs #BSNL #MTNL&amp; #BBNL ensured uninterrupted connectivity &amp; internet services across d country
#IndiaNeedsPSUs
#PSUsBackboneOfIndia
#IndianPSUsFightCorona https://t.co/Erp2aGnXvQ via @FinancialXpress",KapilKa IOCL BPCL HPCL GAIL are ensuring continuous supply of LPG amp fuel Telecom CPSEs BSNL MTNLamp BBNL ensured uninterrupted connectivity amp internet services across d country IndiaNeedsPSUs PSUsBackboneOfIndia IndianPSUsFightCorona via FinancialXpress,2020-04-08 08:31:52,en,0,0,1,0,True,weakly_positive,0.6366
